,order_id,start_state_abr,end_state_abr,start_city,end_city,start_zip,end_zip,total_volume_inches3,total_distance_miles,total_weight_lbs,total_predicted_hours
3888,13888,va,dc,sterling,washington,20166,20002,84.0,24.501444,1.0,0.65194446
3889,13889,ca,ca,losangeles,losangeles,90012,90045,1000.0,11.345398,5.0,0.40083334
3890,13890,ca,ca,sanfrancisco,morganhill,94131,95037,24000.0,61.835407,45.0,1.4163889
3891,13891,fl,fl,orlando,tampa,32806,33603,6912.0,76.568886,20.0,1.898889
3892,13892,ca,ca,canyoncountry,losangeles,91351,90073,520.0,26.99253,10.0,0.6755555
3893,13893,ca,ca,sanleandro,sanramon,94577,94583,405.0,12.856739,3.0,0.40694445
3894,13894,va,va,leesburg,chantilly,20175,20152,125.0,11.782379,5.0,0.37944445
3895,13895,tx,tx,coppell,allen,75019,75013,3456.0,20.876564,80.0,0.52
3896,13896,wa,wa,tacoma,spokane,98405,99208,6480.0,235.8336,35.0,5.161111
3897,13897,nj,nj,newark,livingston,7114,07039,864.0,11.9052925,5.0,0.5272222
3898,13898,ks,ks,wichita,wichita,67215,67209,2025.0,1.7872919,3.0,0.16388889
3899,13899,fl,fl,fortlauderdale,satellitebeach,33312,32937,2000.0,146.81863,20.0,2.9466667
3900,13900,ga,ga,atlanta,collegepark,30342,30337,1728.0,19.300762,3.0,0.4925
3901,13901,ca,ca,ranchocucamonga,culvercity,91730,90232,8.0,46.256348,2.0,1.2055556
3902,13902,ca,ca,sanfrancisco,sanfrancisco,94114,94121,8.0,2.6532815,1.0,0.25194445
3903,13903,tn,tn,memphis,memphis,38115,38116,1000.0,6.101386,20.0,0.29805556
3904,13904,wa,wa,wenatchee,seatac,98801,98158,4000.0,92.66939,25.0,2.8925
3905,13905,ca,ca,sandiego,sandiego,92123,92126,125.0,6.8881807,5.0,0.2547222
3906,13906,ca,ca,newportbeach,santamonica,92660,90404,216.0,42.143154,5.0,0.97055554
3907,13907,ca,ca,elkgrove,sacramento,95758,95815,192.0,11.411871,10.0,0.43083334
3908,13908,ca,ca,sanjose,sanramon,95126,94583,1287.0,30.362398,15.0,0.6961111
3909,13909,wa,wa,renton,seatac,98057,98158,3375.0,5.620901,14.0,0.2661111
3910,13910,ca,ca,citrusheights,southsanfrancisco,95610,94080,1440.0,93.23097,6.0,2.0094445
3911,13911,il,il,desplaines,desplaines,60018,60018,768.0,2.9121764,2.0,0.27722222
3912,13912,ny,ny,newyorkcity,newyorkcity,10017,10021,1728.0,1.2470278,1.0,0.12055556
3913,13913,or,or,portland,portland,97230,97218,1.0,6.250166,1.0,0.23888889
3914,13914,tx,tx,temple,houston,76508,77054,9918.0,150.94843,60.0,2.8841667
3915,13915,ca,ca,unioncity,sanfrancisco,94587,94158,1430.0,22.544031,6.0,0.7019445
3916,13916,ca,ca,sacramento,sacramento,95815,95831,1728.0,6.964895,2.0,0.2822222
3917,13917,co,co,englewood,broomfield,80112,80021,1078.0,27.870672,10.0,0.78694445
3918,13918,ga,ga,collegepark,atlanta,30337,30309,13824.0,11.927666,25.0,0.29972222
3919,13919,tx,tx,fortworth,dallas,76104,75231,1210.0,34.300285,1.0,0.9394444
3920,13920,ca,ca,santaana,northridge,92705,91325,784.0,52.105705,10.0,1.4611111
3921,13921,ca,ca,fremont,fremont,94538,94539,96.0,2.1769738,1.0,0.12388889
3922,13922,ca,ca,lamirada,brea,90638,92821,11520.0,6.9701934,30.0,0.3338889
3923,13923,ca,ca,sacramento,sacramento,95815,95820,192.0,4.3144317,3.0,0.2736111
3924,13924,tx,tx,dallas,dallas,75231,75230,125.0,1.3744242,5.0,0.14027777
3925,13925,or,wa,oregoncity,vancouver,97045,98683,23328.0,19.177546,100.0,0.7652778
3926,13926,ca,ca,sanleandro,alameda,94577,94501,384.0,5.8140855,54.0,0.26416665
3927,13927,tx,tx,dallas,dallas,75231,75235,8000.0,5.865933,25.0,0.28138888
3928,13928,or,or,portland,portland,97236,97230,1.0,3.9208286,1.0,0.20611112
3929,13929,ca,ca,santafesprings,riverside,90670,92509,10206.0,33.46959,120.0,1.3722222
3930,13930,ca,ca,ranchocucamonga,lancaster,91730,93535,1.0,51.83051,1.0,1.9102777
3931,13931,ca,ca,chino,riverside,91708,92503,1.0,10.813074,1.0,0.5838889
3932,13932,wa,wa,seattle,wenatchee,98104,98802,3150.0,99.617256,20.0,2.7658334
3933,13933,az,az,mesa,scottsdale,85212,85260,1215.0,25.021763,5.0,0.67583334
3934,13934,az,az,scottsdale,phoenix,85258,85034,1.0,11.101373,1.0,0.4075
3935,13935,ga,ga,duluth,lumbercity,30096,31549,8640.0,163.91792,20.0,3.4122221
3936,13936,ca,ca,oceanside,sandiego,92054,92126,1.0,25.349716,1.0,0.6741667
3937,13937,ca,ca,westsacramento,sacramento,95691,95837,1.0,8.649706,1.0,0.33583334
3938,13938,il,il,foxrivergrove,desplaines,60021,60018,7776.0,21.375216,38.0,0.68
3939,13939,ca,ca,novato,westsacramento,94945,95691,200.0,62.66035,1.0,1.3538889
3940,13940,fl,fl,jacksonville,jacksonville,32209,32207,1.0,2.2239614,1.0,0.1425
3941,13941,or,or,portland,corvallis,97227,97330,5184.0,71.120636,22.0,1.5980556
3942,13942,ca,ca,santaana,simivalley,92705,93065,296.0,64.52392,7.0,1.4794445
3943,13943,ny,nj,commack,livingston,11725,07039,1728.0,55.573124,10.0,1.865
3944,13944,ca,ca,ranchocucamonga,chinohills,91730,91709,21054.0,10.297437,20.0,0.535
3945,13945,wa,wa,issaquah,bellevue,98029,98004,1.0,8.358179,1.0,0.27055556
3946,13946,ca,ca,cortemadera,sausalito,94925,94965,500.0,4.5948963,10.0,0.19222222
3947,13947,ms,tn,southaven,memphis,38671,38116,2576.0,3.5846083,9.9262,0.22166666
3948,13948,ca,ca,losangeles,losangeles,90012,90045,768.0,11.345398,5.0,0.6741667
3949,13949,co,co,coloradosprings,loveland,80909,80538,1.0,109.69645,20.0,2.1183333
3950,13950,ny,ny,newyorkcity,newyorkcity,10021,10016,144.0,1.8495104,0.5,0.1925
3951,13951,ok,tx,oklahomacity,dallas,73132,75246,2352.0,196.2328,30.0,3.5433333
3952,13952,ca,ca,ranchocucamonga,manhattanbeach,91730,90266,1.0,49.761612,1.0,1.1763889
3953,13953,ca,ca,santaclara,paloalto,95050,94304,1000.0,14.217094,10.0,0.48444444
3954,13954,ca,ca,sanramon,sanfrancisco,94583,94128,2744.0,24.71935,15.0,0.795
3955,13955,ny,nj,newyorkcity,livingston,10128,07039,4320.0,21.090326,25.0,0.94805557
3956,13956,ny,nj,newyorkcity,livingston,10019,7039,1728.0,19.499388,10.0,0.7341667
3957,13957,ca,ca,sacramento,roseville,95815,95661,3456.0,15.745087,30.0,0.44722223
3958,13958,ny,ct,tuckahoe,vernon,10707,6066,1728.0,92.01712,5.0,1.8605555
3959,13959,nv,nv,lasvegas,lasvegas,89119,89115,0.0,13.568465,0.04,0.4536111
3960,13960,ca,ca,sandiego,encinitas,92123,92024,5832.0,17.61375,15.0,0.43
3961,13961,ca,ca,losangeles,sandiego,90012,92123,1000.0,107.98181,5.0,2.3711112
3962,13962,az,az,goodyear,phoenix,85395,85034,1017.0,23.662493,4.41,0.6919444
3963,13963,tx,tx,dallas,grapevine,75231,76051,3375.0,15.768369,15.0,0.43333334
3964,13964,mn,wi,saintpaul,superior,55114,54880,864.0,130.5702,5.0,2.448611
3965,13965,pa,nj,philadelphia,livingston,19104,7039,864.0,73.2896,5.0,1.8836111
3966,13966,ca,ca,southsanfrancisco,sanmateo,94080,94404,192.0,8.601157,19.0,0.3475
3967,13967,az,az,scottsdale,phoenix,85258,85034,1.0,11.101428,1.0,0.46861112
3968,13968,nj,oh,allendale,marietta,7401,45750,1000.0,403.24365,25.0,8.468333
3969,13969,fl,fl,tampa,tampa,33602,33619,400.0,6.3559675,2.0,0.23638889
3970,13970,il,il,foxrivergrove,desplaines,60021,60018,7776.0,21.375689,38.0,0.65833336
3971,13971,ma,ma,everett,brockton,2149,02302,2138.311,22.13959,50.9,0.9394444
3972,13972,tx,tx,humble,houston,77339,77030,1000.0,25.057339,5.0,0.60444444
3973,13973,wa,wa,federalway,puyallup,98003,98373,1.0,11.078732,1.0,0.5
3974,13974,fl,fl,st.petersburg,tampa,33701,33602,1.0,16.860264,0.5,0.49611112
3975,13975,ca,ca,sandiego,losangeles,92127,90045,693.0,100.06911,4.0,2.1747222
3976,13976,ca,ca,santafesprings,picorivera,90670,90660,8160.0,3.3565464,10.0,0.17888889
3977,13977,co,co,highlandsranch,denver,80129,80249,112.0,27.799278,1.0,1.0294445
3978,13978,ca,ca,sacramento,sacramento,95815,95835,192.0,6.930536,10.0,0.3236111
3979,13979,ny,ny,oakdale,newyorkcity,11769,10021,6500.0,41.71869,70.0,1.2916666
3980,13980,ca,ca,chulavista,sandiego,91910,92126,4.0,19.174492,4.0,0.4725
3981,13981,ca,ca,sacramento,sacramento,95815,95843,192.0,9.44997,10.0,0.36722222
3982,13982,ca,ca,ranchocucamonga,upland,91730,91784,8.0,6.2880907,2.0,0.32305557
3983,13983,va,va,ashburn,sterling,20147,20166,480.0,3.708904,2.0,0.2038889
3984,13984,il,il,warrenville,chicago,60555,60018,1728.0,17.95904,8.0,0.6472222
3985,13985,wa,wa,seattle,seattle,98115,98104,0.125,6.339858,0.5,0.25166667
3986,13986,tx,tx,galveston,houston,77550,77061,288.0,37.95546,0.5,0.94805557
3987,13987,nc,nc,burlington,morrisville,27215,27560,1000.0,42.265682,10.0,0.95055556
3988,13988,ca,ca,gilroy,sanfrancisco,95020,94118,160.0,70.70955,5.0,1.5119444
3989,13989,ca,ca,santamonica,torrance,90403,90505,7713.0,18.146156,20.0,0.9658333
3990,13990,ca,ca,westcovina,lamirada,91791,90638,1728.0,13.018888,15.0,0.5491667
3991,13991,fl,fl,puntagorda,fortmyers,33955,33901,216.0,11.113393,25.0,0.27861112
3992,13992,wa,wa,tacoma,tacoma,98405,98405,1.0,1.7445807,1.0,0.10611111
3993,13993,il,il,chicago,foxrivergrove,60641,60021,7776.0,30.105894,38.0,0.7672222
3994,13994,co,co,denver,denver,80249,80249,15444.0,1.4312023,85.0,0.41166666
3995,13995,tn,tn,memphis,memphis,38115,38105,1000.0,11.803741,10.0,0.42555556
3996,13996,tx,tx,dallas,dallas,75231,76051,2744.0,15.745064,50.0,0.5061111
3997,13997,ny,ny,stonybrook,valhalla,11790,10595,1.0,38.038628,1.0,1.5025
3998,13998,ca,ca,lajolla,sandiego,92037,92126,1.0,6.6025066,1.0,0.38111112
3999,13999,ca,ca,sandiego,chulavista,92123,91910,5832.0,12.96477,1.0,0.365
4000,14000,ca,ca,sacramento,woodland,95815,95776,1728.0,16.393932,5.0,0.44527778
4001,14001,ca,ca,sanfrancisco,sanfrancisco,94118,94128,125.0,12.229805,2.0,0.41055554
4002,14002,ca,ca,sacramento,westsacramento,95815,95691,192.0,4.715207,20.0,0.24333334
4003,14003,ny,nj,mineola,livingston,11501,07039,864.0,37.648552,5.0,1.4255556
4004,14004,ny,nj,syosset,livingston,11791,07039,864.0,44.48178,5.0,1.6144445
4005,14005,ca,ca,glendale,losangeles,91208,90015,576.0,11.903116,15.0,0.5925
4006,14006,ca,ca,sacramento,sacramento,95814,95819,672.0,2.1691186,1.0,0.16722222
4007,14007,ca,ca,ranchocucamonga,vannuys,91730,91411,1.0,51.32969,1.0,1.3877778
4008,14008,fl,fl,crosscity,gainesville,32628,32605,1.0,41.958305,1.0,1.0038888
4009,14009,ca,ca,southsanfrancisco,sanfrancisco,94080,94112,192.0,5.3987164,55.0,0.25055555
4010,14010,al,ga,birmingham,marietta,35233,30067,1322.5,135.8022,5.0,2.5222223
4011,14011,tx,tx,waxahachie,fortworth,75165,76104,160.0,37.833565,2.0,0.7688889
4012,14012,ca,ca,monterey,mountainview,93940,94040,432.0,55.301105,5.0,1.5411111
4013,14013,ca,ca,riverside,santaana,92506,92705,160.0,30.132885,5.0,0.65
4014,14014,ca,ca,sacramento,davis,95817,95616,1.0,16.107426,1.0,0.40361112
4015,14015,fl,fl,orlando,orlando,32827,32806,7776.0,7.712388,38.0,0.37944445
4016,14016,ca,ca,highland,highland,92346,92346,1.0,1.4487752,1.0,0.11722222
4017,14017,ny,ny,newyorkcity,manhasset,11204,11030,3168.0,18.17989,30.0,0.8977778
4018,14018,wa,wa,kent,redmond,98031,98052,1000.0,18.504583,5.0,0.6188889
4019,14019,ga,ga,norcross,atlanta,30071,30337,8160.0,25.786661,55.0,0.6638889
4020,14020,ca,ca,hayward,paloalto,94545,94306,2744.0,14.807747,10.0,0.55722225
4021,14021,co,co,englewood,denver,80112,80249,3276.0,20.724958,17.0,1.1633333
4022,14022,fl,fl,oldsmar,safetyharbor,34677,34695,216.0,1.1291445,25.0,0.08583333
4023,14023,ca,ca,sacramento,elkgrove,95815,95758,192.0,12.915764,10.0,0.42805555
4024,14024,il,il,foxrivergrove,chicago,60021,60018,11616.0,21.709333,70.0,0.7158333
4025,14025,tx,tx,houston,sanantonio,77054,78229,4959.0,190.3869,45.0,3.335
4026,14026,tn,tn,memphis,memphis,38115,38116,8.0,6.266867,2.0,0.285
4027,14027,az,az,scottsdale,phoenix,85258,85034,800.0,11.101373,1.0,0.4952778
4028,14028,ca,ca,hayward,sanfrancisco,94545,94110,5488.0,19.344719,20.0,0.7286111
4029,14029,ca,ca,ranchocucamonga,shermanoaks,91730,91403,1.0,51.43676,1.0,1.1841667
4030,14030,nv,nv,lasvegas,lasvegas,89119,89119,480.0,1.5826179,3.0,0.16111112
4031,14031,ca,ca,santaclara,santaclara,95051,95054,8.0,4.638043,2.0,0.25333333
4032,14032,ca,ca,palmdale,arcadia,93551,91007,125.0,32.102013,5.0,1.1675
4033,14033,tx,tx,fortworth,houston,76104,77030,48.0,238.48451,1.0,4.2075
4034,14034,va,nc,rutherglen,wilmington,22546,28403,500.0,259.28934,5.0,4.646111
4035,14035,tx,tx,fortworth,houston,76104,77054,1932.0,239.8569,25.0,4.2658334
4036,14036,fl,fl,tampa,wellington,33615,33414,7616.0,170.94153,30.0,3.8025
4037,14037,ca,ca,danapoint,lagunahills,92624,92653,3375.0,9.488492,20.0,0.29083332
4038,14038,wi,il,milwaukee,chicago,53207,60638,1053.0,79.96664,5.0,1.7319444
4039,14039,ca,ca,costamesa,huntingtonbeach,92627,92648,960.0,5.6501594,25.0,0.30055556
4040,14040,tx,tx,fortworth,dallas,76123,75206,256.0,38.65688,5.0,1.0494444
4041,14041,tx,tx,plano,mckinney,75074,75071,4000.0,13.44198,40.0,0.30916667
4042,14042,ca,ca,upland,highland,91786,92346,1.0,26.679073,1.0,0.6363889
4043,14043,fl,fl,miami,miami,33122,33147,15288.0,6.030625,208.0,0.30722222
4044,14044,ca,ca,carlsbad,sandiego,92011,92101,6912.0,27.021889,39.0,0.5886111
4045,14045,tx,tx,dallas,dallas,75230,75231,1.0,1.8789665,1.0,0.14472222
4046,14046,ca,ca,losangeles,santaana,90015,92705,3888.0,32.257477,75.0,0.93972224
4047,14047,il,il,aurora,joliet,60504,60435,180.0,17.975199,2.204,0.8736111
4048,14048,fl,fl,tampa,melbourne,33615,32901,2160.0,118.312325,45.0,2.5241666
4049,14049,tx,tx,dallas,dallas,75246,75230,216.0,8.401261,2.0,0.45333335
4050,14050,ca,ca,sanleandro,hayward,94577,94544,1728.0,7.40496,2.0,0.35305557
4051,14051,md,de,towson,dover,21204,19904,1944.0,60.7638,25.0,1.7875
4052,14052,ca,ca,oakland,oakland,94611,94605,1.0,6.091696,1.0,0.24861111
4053,14053,ca,ca,sanleandro,pleasanton,94577,94588,192.0,14.842339,10.0,0.40444446
4054,14054,il,il,desplaines,foxrivergrove,60018,60021,7776.0,21.687704,38.0,0.67194444
4055,14055,ca,ca,fountainvalley,losangeles,92708,90045,864.0,31.399336,5.0,0.6936111
4056,14056,ga,ga,lawrenceville,columbus,30046,31901,13328.0,116.66994,100.0,2.2505555
4057,14057,fl,fl,clearwater,fortlauderdale,33762,33315,168.0,202.4571,1.0,3.7597222
4058,14058,wa,wa,seatac,seattle,98158,98104,2925.0,10.22645,20.0,0.4163889
4059,14059,fl,fl,st.petersburg,orlando,33701,32803,125.0,95.73533,5.0,1.7961111
4060,14060,ca,ca,elkgrove,sacramento,95758,95823,1.0,3.424357,1.0,0.18583333
4061,14061,ca,ca,riverside,orange,92506,92868,1368.0,29.804686,20.0,0.6813889
4062,14062,ca,ca,cerritos,studiocity,90703,91604,3000.0,27.106651,16.0,0.9494445
4063,14063,fl,fl,fortlauderdale,jupiter,33315,33478,7040.0,58.731808,25.0,1.245
4064,14064,ca,ca,sacramento,sacramento,95831,95815,192.0,7.617121,2.0,0.34083334
4065,14065,ca,ca,sanfrancisco,walnutcreek,94158,94598,4320.0,21.242128,25.0,0.5952778
4066,14066,ny,ny,newyorkcity,newyorkcity,10006,10065,3168.0,4.698135,30.0,0.35805556
4067,14067,ny,pa,newyorkcity,philadelphia,10016,19123,320.0,82.12896,1.0,1.6675
4068,14068,co,co,denver,aurora,80224,80011,432.0,10.035865,3.0,0.4675
4069,14069,ga,ga,duluth,hoschton,30096,30548,18720.0,18.85106,25.0,0.5233333
4070,14070,ny,ny,newyorkcity,newyorkcity,10457,10467,192.0,1.9511136,1.0,0.20111111
4071,14071,ca,ca,elkgrove,sacramento,95758,95834,1.0,15.556139,1.0,0.5158333
4072,14072,fl,fl,tampa,tampa,33614,33606,13824.0,3.6985865,30.0,0.22444445
4073,14073,ca,ca,sanfrancisco,sanfrancisco,94118,94128,160.0,12.229805,5.0,0.47916666
4074,14074,ca,ca,irvine,ranchosantamargarita,92606,92688,192.0,13.186538,10.0,0.42416668
4075,14075,wa,wa,seattle,seattle,98158,98108,3888.0,6.4878583,11.0,0.27833334
4076,14076,ca,ca,redlands,arcadia,92373,91007,1.0,48.783684,1.0,1.1294445
4077,14077,wa,wa,seattle,seattle,98148,98158,360.0,1.2891794,2.0,0.18333334
4078,14078,il,il,libertyville,rockford,60060,61104,5760.0,54.085796,24.0,1.7016667
4079,14079,ca,ca,sandiego,sandiego,92173,92131,192.0,24.16839,50.0,0.52805555
4080,14080,ma,ma,everett,chelsea,2149,2150,2160.0,0.9306186,20.0,0.08777778
4081,14081,ca,ca,victorville,highland,92395,92346,1.0,24.791328,1.0,0.87083334
4082,14082,ca,ca,sacramento,sacramento,95815,95831,192.0,8.950572,50.0,0.32083333
4083,14083,il,il,warrenville,desplaines,60555,60018,1728.0,17.932959,8.0,0.60694444
4084,14084,tx,tx,bedford,olney,76021,76374,512.0,102.207924,10.0,1.9555556
4085,14085,ga,ga,ellenwood,atlanta,30294,30337,1728.0,6.102148,2.0,0.41194445
4086,14086,ok,ok,oklahomacity,oklahomacity,73102,73114,432.0,6.8294835,8.0,0.22361112
4087,14087,ca,ca,riverside,corona,92506,92882,5880.0,11.611241,25.0,0.44333333
4088,14088,ca,ca,sacramento,woodland,95815,95695,192.0,18.558107,2.0,0.57555556
4089,14089,wa,wa,issaquah,bellevue,98029,98004,1.0,8.358179,1.0,0.26666668
4090,14090,tx,tx,dallas,grapevine,75235,76051,3024.0,11.911987,5.0,0.38472223
4091,14091,pa,pa,philadelphia,philadelphia,19126,19146,180.0,9.234875,2.204,0.51666665
4092,14092,tx,tx,dallas,galveston,75231,77550,5184.0,274.01645,30.0,4.713889
4093,14093,il,il,desplaines,desplaines,60018,60018,125.0,2.2684915,3.0,0.21388888
4094,14094,ca,ca,norco,highland,92860,92346,1.0,25.45275,1.0,0.80527776
4095,14095,ga,ga,norcross,atlanta,30071,30337,3375.0,25.799065,20.0,0.68083334
4096,14096,pa,oh,norristown,westlake,19403,44145,720.0,352.4619,10.0,6.896111
4097,14097,tx,tx,keller,dallas,76248,75248,3456.0,25.83334,20.0,0.81222224
4098,14098,az,az,scottsdale,phoenix,85258,85034,640.0,10.983087,1.0,0.37444445
4099,14099,tx,tx,mansfield,fortworth,76063,76107,432.0,17.821714,5.0,0.43611112
4100,14100,or,or,portland,goldbeach,97227,97444,2197.0,233.47618,21.0,5.7394443
4101,14101,ca,ca,sacramento,elkgrove,95823,95757,1.0,5.330135,1.0,0.3275
4102,14102,fl,fl,palatka,gainesville,32177,32605,1.0,43.118668,1.0,1.1113889
4103,14103,ca,ca,lamirada,santaana,90638,92706,3456.0,12.7316,10.0,0.40888888
4104,14104,ca,ca,sandiego,lajolla,92123,92037,11664.0,6.902267,30.0,0.36472222
4105,14105,tx,tx,plano,galveston,75075,77550,108.0,281.91983,2.0,5.008333
4106,14106,ca,ca,sandiego,sandiego,92131,92130,192.0,5.5552416,50.0,0.29277778
4107,14107,ca,ca,lamirada,losangeles,90638,90045,2.0,22.361784,2.0,0.65833336
4108,14108,tx,tx,roanoke,grapevine,76262,76051,972.0,13.562354,1.0,0.32666665
4109,14109,ca,ca,sanleandro,oakland,94577,94602,192.0,7.113991,20.0,0.31444445
4110,14110,ca,ca,shermanoaks,losangeles,91423,90077,8000.0,3.9785678,50.0,0.34444445
4111,14111,ca,ca,sandiego,encinitas,92123,92024,5832.0,17.61375,1.0,0.41833332
4112,14112,ca,ca,rosamond,longbeach,93560,90807,320.0,71.91037,1.0,2.1708333
4113,14113,ca,ca,costamesa,alisoviejo,92627,92656,2688.0,10.842042,38.0,0.33916667
4114,14114,ca,ca,losangeles,losangeles,90095,90045,432.0,8.845312,5.0,0.33277777
4115,14115,ca,ca,sacramento,sacramento,95815,95827,192.0,7.642163,15.0,0.285
4116,14116,ca,ca,northhills,northhills,91343,91343,180.0,0.79346573,2.204,0.05111111
4117,14117,ca,ca,oakland,sanfrancisco,94618,94117,1980.0,11.744317,36.0,0.49277776
4118,14118,ca,ca,oakland,oakland,94609,94621,125.0,6.796211,1.0,0.28638887
4119,14119,ca,ca,ranchocucamonga,losangeles,91730,90065,11.0,37.087013,1.0,0.8975
4120,14120,nj,ny,cityoforangetownship,newyorkcity,7050,10001,1.0,12.843862,3.3,0.62166667
4121,14121,ca,ca,grassvalley,sacramento,95945,95834,1.0,47.847416,1.0,1.0969445
4122,14122,ny,ny,tuckahoe,newyorkcity,10707,10019,1728.0,15.752986,5.0,0.5563889
4123,14123,ca,ca,riverside,santafesprings,92507,90670,2304.0,42.321476,20.0,1.0477778
4124,14124,ca,ca,encinitas,sandiego,92024,92123,704.0,19.745289,6.0,0.41277778
4125,14125,wa,wa,seatac,seatac,98168,98158,180.0,1.1589911,1.0,0.24555555
4126,14126,ca,ca,oakland,sacramento,94601,95834,1.0,71.072365,1.0,1.5269444
4127,14127,ny,ny,tuckahoe,yonkers,10707,10701,1.0,3.9375181,1.0,0.2911111
4128,14128,ga,ga,norcross,atlanta,30071,30337,8160.0,25.786661,55.0,0.685
4129,14129,ca,ca,losangeles,burbank,90039,91502,192.0,7.384672,50.0,0.27944446
4130,14130,ca,ca,vannuys,santaana,91405,92705,2592.0,47.91151,25.0,1.1855556
4131,14131,ca,ca,sacramento,sacramento,95819,95834,1.0,4.6002884,1.0,0.2875
4132,14132,ca,ca,lagunabeach,santamonica,92651,90404,1728.0,50.316498,10.0,1.1430556
4133,14133,wa,wa,seattle,seatac,98108,98158,1728.0,6.3130674,1.0,0.29222223
4134,14134,tn,tn,memphis,nashville,38118,37214,14880.0,199.2334,129.0,3.415
4135,14135,tx,tx,fortworth,dallas,76177,76051,647.85254,16.60207,2.205,0.5188889
4136,14136,ca,ca,elsegundo,gardena,90245,90249,192.0,3.9698849,20.0,0.21055555
4137,14137,nc,nc,durham,greenville,27705,27834,192.0,90.25649,1.0,1.76
4138,14138,ga,ga,norcross,atlanta,30071,30337,1.0,22.001867,5.0,0.5352778
4139,14139,wa,wa,renton,seattle,98057,98134,1.0,10.817922,1.0,0.35083333
4140,14140,ny,ny,manhasset,newyorkcity,11030,10021,108.0,13.277416,1.0,0.8086111
4141,14141,co,co,englewood,denver,80112,80249,16460.0,21.939512,95.0,0.8927778
4142,14142,or,or,lakeoswego,portland,97035,97230,1.0,13.248212,1.0,0.40555555
4143,14143,ny,ny,tuckahoe,amityville,10707,11701,720.0,27.845217,4.0,0.9658333
4144,14144,ca,ca,murrieta,orange,92562,92868,1.0,41.843006,1.0,0.925
4145,14145,ca,ca,longbeach,arcadia,90807,91007,1.0,22.281435,1.0,0.5788889
4146,14146,ca,ca,vannuys,northridge,91406,91326,3456.0,6.9696226,20.0,0.36
4147,14147,ca,ca,irvine,missionviejo,92606,92692,192.0,12.589712,10.0,0.51416665
4148,14148,or,or,portland,medford,97227,97504,4913.0,223.3223,24.0,4.451667
4149,14149,ca,ca,banning,redlands,92220,92373,22.0,16.829592,2.0,0.4511111
4150,14150,ca,ca,riverside,redlands,92507,92373,192.0,8.086943,10.0,0.43222222
4151,14151,ca,ca,benicia,sacramento,94510,95834,1.0,54.231743,1.0,1.0969445
4152,14152,tx,tx,dallas,roanoke,76051,76262,1623.9619,14.131052,4.41,0.40194446
4153,14153,ca,ca,longbeach,burbank,90808,91505,300.0,28.322863,10.0,0.88666666
4154,14154,tx,tx,austin,sanantonio,78701,78213,72.0,72.853615,0.25,1.2994444
4155,14155,ca,ca,carlsbad,sandiego,92011,92101,6912.0,27.020163,49.0,0.61333334
4156,14156,fl,fl,tampa,fortmyers,33619,33912,3456.0,100.75204,5.0,2.0597222
4157,14157,fl,fl,fortlauderdale,portst.lucie,33312,34987,3600.0,82.7811,25.0,1.5111111
4158,14158,ca,ca,torrance,losangeles,90503,90045,432.0,7.8624096,3.0,0.3611111
4159,14159,va,nj,leesburg,redbank,20175,7701,1000.0,205.27316,5.0,4.271111
4160,14160,il,il,libertyville,chicago,60060,60625,24000.0,27.991968,58.0,0.83194447
4161,14161,tx,tx,fortworth,dallas,76104,75235,1404.0,28.87703,5.0,0.69527775
4162,14162,az,az,scottsdale,phoenix,85258,85034,800.0,11.101428,1.0,0.46305555
4163,14163,ca,ca,lakeelsinore,highland,92530,92346,2.0,33.07649,2.0,1.1152778
4164,14164,wa,wa,everett,seattle,98201,98134,1.0,26.809925,1.0,0.52555555
4165,14165,ga,ga,peachtreecorners,collegepark,30071,30337,8160.0,26.088074,55.0,0.61194444
4166,14166,tx,tx,carrollton,grapevine,75006,76051,1.0,7.9595847,1.0,0.29222223
4167,14167,ca,ca,sacramento,elkgrove,95815,95758,192.0,11.817966,10.0,0.3838889
4168,14168,ga,ga,collegepark,alpharetta,30337,30004,84.0,31.989302,1.0,0.83361113
4169,14169,tx,tx,roanoke,dallas,76262,76051,648.0,13.564925,1.0,0.3313889
4170,14170,ca,ca,sandiego,sandiego,92130,92127,1728.0,8.669402,15.0,0.37
4171,14171,ca,ca,murrieta,pomona,92562,91768,1.0,49.776382,1.0,1.0791667
4172,14172,wa,wa,lakewood,puyallup,98499,98373,1.0,7.549069,1.0,0.2338889
4173,14173,il,il,desplaines,chicago,60018,60018,360.0,2.6011882,2.0,0.22305556
4174,14174,ca,ca,castrovalley,sanleandro,94546,94577,192.0,4.957645,28.0,0.23638889
4175,14175,tx,tx,austin,manor,78735,78653,990.0,16.733326,5.0,0.4263889
4176,14176,ca,ca,sacramento,loomis,95815,95650,384.0,23.795572,30.0,0.54638886
4177,14177,ca,ca,hayward,sanfrancisco,94545,94110,2744.0,18.646547,10.0,0.61722225
4178,14178,ca,ca,santaana,whittier,92705,90606,840.0,20.3114,20.0,0.56166667
4179,14179,ca,ca,sacramento,davis,95815,95618,384.0,14.190087,30.0,0.4138889
4180,14180,ca,ca,ranchocucamonga,simivalley,91730,93065,1.0,71.30374,1.0,1.5458333
4181,14181,ga,ga,norcross,collegepark,30071,30337,1728.0,25.822773,10.0,0.6275
4182,14182,ca,ca,hayward,sanfrancisco,94545,94118,5488.0,22.364706,20.0,0.8516667
